name,host_id,host_name,host_is_superhost,neighbourhood,neighbourhood_cleansed,beds,price,review_scores_rating
Condo in Chicago · ★4.75 · 2 bedrooms · 3 beds · 2 baths,111062630,Kyriako,t,"Chicago, Illinois, United States",Lower West Side,3,$120.00,4.75
Rental unit in Chicago · ★5.0 · 2 bedrooms · 2 beds · 1 bath,33321452,Roberto,t,"Chicago, Illinois, United States",Edgewater,2,$126.00,5.0
Rental unit in Chicago · ★4.62 · 2 bedrooms · 3 beds · 2 baths,370154553,Innesa,t,"Chicago, Illinois, United States",Near South Side,3,$169.00,4.62
Rental unit in Chicago · ★4.82 · 1 bedroom · 1 bed · 1 shared bath,21891111,Ming,f,"Chicago, Illinois, United States",Lower West Side,1,$28.00,4.82
Rental unit in Chicago · 2 bedrooms · 2 beds · 2 baths,63436227,Antonina,f,"Chicago, Illinois, United States",Loop,2,$255.00,0
Rental unit in Chicago · ★4.76 · 2 bedrooms · 3 beds · 2 baths,395498979,Milan,t,"Chicago, Illinois, United States",Near South Side,3,$149.00,4.76
Rental unit in Chicago · ★4.80 · 3 bedrooms · 4 beds · 2 baths,395498979,Milan,t,"Chicago, Illinois, United States",Near South Side,4,$216.00,4.8
Rental unit in Chicago · ★4.72 · 3 bedrooms · 3 beds · 2 baths,370154553,Innesa,t,"Chicago, Illinois, United States",Near South Side,3,$158.00,4.72
Rental unit in Chicago · 2 bedrooms · 3 beds · 2 baths,170286644,Marsha,f,"Chicago, Illinois, United States",Woodlawn,3,$85.00,4.5
Home in Chicago · ★5.0 · 1 bedroom · 2 beds · 1.5 baths,37770111,Moses & Kamille,f,"Chicago, Illinois, United States",Lower West Side,2,$141.00,5.0
Home in Chicago · ★5.0 · 1 bedroom · 1 bed · 1 private bath,58456909,Sue,t,"Chicago, Illinois, United States",Logan Square,1,$65.00,5.0
Rental unit in Chicago · 1 bedroom · 1 bed · 1 bath,146136112,Blake,f,"Chicago, Illinois, United States",Lake View,1,$82.00,3.0
Rental unit in Chicago · ★4.0 · 5 bedrooms · 24 beds · 6 baths,98193524,Mary And JW,t,"Chicago, Illinois, United States",Loop,24,$566.00,4.0
Condo in Chicago · ★4.88 · 1 bedroom · 1 bed · 1 bath,51220896,Kate,t,"Chicago, Illinois, United States",Mckinley Park,1,$89.00,4.88
Home in Chicago · ★4.0 · 2 bedrooms · 2 beds · 2 baths,497853220,Antoine,f,"Chicago, Illinois, United States",Montclare,2,$205.00,4.0
Rental unit in Chicago · ★4.88 · 1 bedroom · 1 bed · 1 bath,495341512,Casa,t,"Chicago, Illinois, United States",Portage Park,1,$82.00,4.88
Guesthouse in Chicago · ★4.97 · 2 bedrooms · 2 beds · 2 baths,24084926,Jordan,f,"Chicago, Illinois, United States",Avondale,2,$141.00,4.97
Home in Chicago · ★4.75 · 1 bedroom · 2 beds · 1 bath,53938422,Lauren,t,"Chicago, Illinois, United States",Brighton Park,2,$65.00,4.75
Rental unit in Chicago · ★4.60 · 2 bedrooms · 2 beds · 1 bath,81985803,Jenny,t,"Chicago, Illinois, United States",Uptown,2,$218.00,4.6
Rental unit in Chicago · ★5.0 · 2 bedrooms · 1 bed · 1 bath,5268780,Stef And Ross,t,"Chicago, Illinois, United States",Logan Square,1,$73.00,5.0
Rental unit in Chicago · ★4.69 · 2 bedrooms · 2 beds · 1 bath,490752114,Sevyn,t,"Chicago, Illinois, United States",Irving Park,2,$52.00,4.69
Rental unit in Chicago · ★4.72 · 3 bedrooms · 3 beds · 2 baths,490752114,Sevyn,t,"Chicago, Illinois, United States",Lake View,3,$52.00,4.72
Rental unit in Chicago · ★4.88 · 1 bedroom · 1 bed · 2 shared baths,21891111,Ming,f,"Chicago, Illinois, United States",Lower West Side,1,$35.00,4.88
Rental unit in Chicago · ★4.80 · 1 bedroom · 1 bed · 2 shared baths,21891111,Ming,f,"Chicago, Illinois, United States",Lower West Side,1,$30.00,4.8
Rental unit in Chicago · ★5.0 · 1 bedroom · 1 bed · 2 shared baths,21891111,Ming,f,"Chicago, Illinois, United States",Lower West Side,1,$37.00,5.0
Rental unit in Chicago · 1 bedroom · 3 beds · 1 bath,423852757,Delores D.,f,"Chicago, Illinois, United States",Avondale,3,$73.00,3.0
Rental unit in Chicago · ★4.92 · 7 bedrooms · 9 beds · 6 baths,498386999,Adam,t,"Chicago, Illinois, United States",Logan Square,9,$548.00,4.92
Rental unit in Chicago · ★4.78 · 2 bedrooms · 2 beds · 2 baths,395498979,Milan,t,"Chicago, Illinois, United States",Near South Side,2,$151.00,4.78
Rental unit in Chicago · 1 bedroom · 1 bed · 1 bath,107434423,Blueground,f,"Chicago, Illinois, United States",Near North Side,1,$129.00,5.0
Rental unit in Chicago · ★4.96 · 3 bedrooms · 3 beds · 1 bath,490752114,Sevyn,t,"Chicago, Illinois, United States",Lincoln Square,3,$53.00,4.96
Home in Chicago · ★4.37 · 1 bedroom · 1 bed · 1 shared bath,436959191,Yan Na,f,"Chicago, Illinois, United States",Armour Square,1,$33.00,4.37
Home in Chicago · ★4.74 · 1 bedroom · 1 bed · 1 shared bath,436959191,Yan Na,f,"Chicago, Illinois, United States",Armour Square,1,$34.00,4.74
Rental unit in Chicago · ★5.0 · 1 bedroom · 1 bed · 1 shared bath,5821667,Tk,t,"Chicago, Illinois, United States",Woodlawn,1,$34.00,5.0
Rental unit in Chicago · ★4.95 · 3 bedrooms · 3 beds · 2 baths,264445549,Rmk,t,"Chicago, Illinois, United States",Lake View,3,$214.00,4.95
Rental unit in Chicago · ★4.82 · 2 bedrooms · 2 beds · 1 bath,96730613,Demitri,f,"Chicago, Illinois, United States",Lake View,2,$93.00,4.82
Condo in Chicago · ★4.89 · 3 bedrooms · 2 beds · 1 bath,25631907,Aaron,t,"Chicago, Illinois, United States",Lake View,2,$70.00,4.89
Rental unit in Chicago · ★4.74 · 2 bedrooms · 3 beds · 2 baths,395498979,Milan,t,"Chicago, Illinois, United States",Near South Side,3,$149.00,4.74
Rental unit in Chicago · ★4.78 · 2 bedrooms · 3 beds · 2 baths,395498979,Milan,t,"Chicago, Illinois, United States",Near South Side,3,$169.00,4.78
Rental unit in Chicago · ★5.0 · 3 bedrooms · 3 beds · 1 bath,157235585,Abia,t,"Chicago, Illinois, United States",Norwood Park,3,$96.00,5.0
Rental unit in Chicago · ★4.89 · 2 bedrooms · 2 beds · 1 bath,48401570,Olivia,t,"Chicago, Illinois, United States",Humboldt Park,2,$101.00,4.89
Home in Chicago · ★4.63 · 1 bedroom · 1 bed · 1.5 shared baths,436959191,Yan Na,f,"Chicago, Illinois, United States",Armour Square,1,$33.00,4.63
Home in Chicago · ★4.64 · 1 bedroom · 1 bed · 1.5 shared baths,436959191,Yan Na,f,"Chicago, Illinois, United States",Armour Square,1,$35.00,4.64
Home in Chicago · ★4.40 · 1 bedroom · 1 bed · 1 shared bath,436959191,Yan Na,f,"Chicago, Illinois, United States",Armour Square,1,$49.00,4.4
Rental unit in Chicago · 2 bedrooms · 4 beds · 1.5 baths,28531511,Melissa,t,"Chicago, Illinois, United States",Lincoln Square,4,$80.00,5.0
Rental unit in Chicago · ★4.84 · 3 bedrooms · 7 beds · 2 baths,483075802,Song,t,"Chicago, Illinois, United States",Near West Side,7,$180.00,4.84
Rental unit in Chicago · 1 bedroom · 1 bed · 1 bath,107434423,Blueground,f,"Chicago, Illinois, United States",Near North Side,1,$96.00,0
Condo in Chicago · ★5.0 · 1 bedroom · 1 bed · 1 private bath,397093401,Ali,f,"Chicago, Illinois, United States",Douglas,1,$60.00,5.0
Rental unit in Chicago · 1 bedroom · 1 bed · 1 bath,396270947,Jennifer,f,"Chicago, Illinois, United States",Near West Side,1,$127.00,5.0
Townhouse in Chicago · ★4.64 · 1 bedroom · 1 bed · 1.5 shared baths,65135365,Fed,t,"Chicago, Illinois, United States",Albany Park,1,$60.00,4.64
Rental unit in Chicago · ★4.78 · 2 bedrooms · 3 beds · 2 baths,395498979,Milan,t,"Chicago, Illinois, United States",Near South Side,3,$149.00,4.78
Home in Chicago · ★4.80 · 4 bedrooms · 5 beds · 2 baths,153282233,Justin,t,"Chicago, Illinois, United States",Lake View,5,$157.00,4.8
Home in Chicago · ★5.0 · 4 bedrooms · 5 beds · 3.5 baths,422970217,Katy,f,"Chicago, Illinois, United States",West Town,5,$600.00,5.0
Rental unit in Chicago · 1 bedroom · 1 bed · 1 bath,107434423,Blueground,f,"Chicago, Illinois, United States",Loop,1,$145.00,0
Rental unit in Chicago · ★4.73 · 2 bedrooms · 2 beds · 1 bath,490752114,Sevyn,t,"Chicago, Illinois, United States",Rogers Park,2,$65.00,4.73
Rental unit in Chicago · 1 bedroom · 1 bed · 1 bath,107434423,Blueground,f,"Chicago, Illinois, United States",Near North Side,1,$156.00,0
Rental unit in Chicago · ★4.94 · 2 bedrooms · 3 beds · 2 baths,395498979,Milan,t,"Chicago, Illinois, United States",Near South Side,3,$169.00,4.94
Rental unit in Chicago · 3 bedrooms · 3 beds · 1 bath,13998498,Raya,t,"Chicago, Illinois, United States",Edgewater,3,$117.00,5.0
Home in Chicago · ★4.25 · 1 bedroom · 1 bed · 2 shared baths,514776477,Ralph,f,"Chicago, Illinois, United States",Mckinley Park,1,$32.00,4.25
Rental unit in Chicago · ★3.94 · 2 bedrooms · 2 beds · 1 bath,47172572,Zencity,f,"Chicago, Illinois, United States",Lincoln Park,2,$66.00,3.94
Rental unit in Chicago · ★4.29 · 2 bedrooms · 2 beds · 1 bath,47172572,Zencity,f,"Chicago, Illinois, United States",Near West Side,2,$66.00,4.29
Rental unit in Chicago · ★4.83 · 1 bedroom · 2 beds · 1 bath,243035563,Studebecker,f,"Chicago, Illinois, United States",West Town,2,$109.00,4.83
Home in Chicago · 5 bedrooms · 5 beds · 3 baths,39967444,Marrianne,f,"Chicago, Illinois, United States",Douglas,5,$590.00,5.0
Rental unit in Chicago · ★4.89 · Studio · 2 beds · 1 bath,2376962,Samuel,f,"Chicago, Illinois, United States",Woodlawn,2,$94.00,4.89
Condo in Chicago · ★4.89 · 2 bedrooms · 3 beds · 1 bath,141157234,Tracy,f,"Chicago, Illinois, United States",Lake View,3,$528.00,4.89
Rental unit in Chicago · ★4.95 · 3 bedrooms · 3 beds · 1 bath,490752114,Sevyn,t,"Chicago, Illinois, United States",West Ridge,3,$52.00,4.95
Home in Chicago · ★4.74 · 2 bedrooms · 2 beds · 1 bath,83985556,Sebastian,f,"Chicago, Illinois, United States",Dunning,2,$154.00,4.74
Rental unit in Chicago · ★4.92 · 2 bedrooms · 3 beds · 2 baths,370154553,Innesa,t,"Chicago, Illinois, United States",Near South Side,3,$169.00,4.92
Rental unit in Chicago · ★4.69 · 2 bedrooms · 3 beds · 2 baths,370154553,Innesa,t,"Chicago, Illinois, United States",Near South Side,3,$169.00,4.69
Rental unit in Chicago · ★3.96 · 2 bedrooms · 2 beds · 1 bath,47172572,Zencity,f,"Chicago, Illinois, United States",West Town,2,$71.00,3.96
Rental unit in Chicago · 1 bedroom · 1 bed · 1 bath,107434423,Blueground,f,"Chicago, Illinois, United States",Near South Side,1,$102.00,0
Rental unit in Chicago · 3 bedrooms · 3 beds · 2 baths,107434423,Blueground,f,"Chicago, Illinois, United States",Edgewater,3,$130.00,0
Home in Chicago · 3 bedrooms · 3 beds · 2.5 baths,121719854,Evolve,f,"Chicago, Illinois, United States",Kenwood,3,$317.00,0
Rental unit in Chicago · ★4.67 · 3 bedrooms · 4 beds · 2 baths,370154553,Innesa,t,"Chicago, Illinois, United States",Near South Side,4,$190.00,4.67
Townhouse in Chicago · 4 bedrooms · 4 beds · 3 baths,121719854,Evolve,f,"Chicago, Illinois, United States",Washington Park,4,$209.00,0
Condo in Chicago · ★4.98 · 2 bedrooms · 3 beds · 1 bath,34064367,Tim,f,"Chicago, Illinois, United States",Lincoln Square,3,$179.00,4.98
Rental unit in Chicago · ★4.0 · 2 bedrooms · 2 beds · 1 bath,47172572,Zencity,f,"Chicago, Illinois, United States",West Town,2,$69.00,4.0
Rental unit in Chicago · ★4.67 · 2 bedrooms · 2 beds · 1 bath,96730613,Demitri,f,"Chicago, Illinois, United States",Rogers Park,2,$77.00,4.67
Condo in Chicago · ★4.98 · 3 bedrooms · 3 beds · 2 baths,499555213,Vandance,f,"Chicago, Illinois, United States",West Town,3,$383.00,4.98
Rental unit in Chicago · ★4.58 · 2 bedrooms · 2 beds · 1 bath,222031,Peter,t,"Chicago, Illinois, United States",Lake View,2,$211.00,4.58
Rental unit in Chicago · ★4.80 · 2 bedrooms · 3 beds · 2 baths,395498979,Milan,t,"Chicago, Illinois, United States",Near South Side,3,$169.00,4.8
Rental unit in Chicago · ★5.0 · 3 bedrooms · 4 beds · 2 baths,498303102,Betty,t,"Chicago, Illinois, United States",Albany Park,4,$157.00,5.0
Rental unit in Chicago · ★4.79 · 2 bedrooms · 3 beds · 2 baths,395498979,Milan,t,"Chicago, Illinois, United States",Near South Side,3,$149.00,4.79
Rental unit in Chicago · ★4.40 · 2 bedrooms · 3 beds · 1 bath,12675493,Femi,f,"Chicago, Illinois, United States",South Chicago,3,$91.00,4.4
Rental unit in Chicago · ★4.27 · 3 bedrooms · 3 beds · 1 bath,500363895,Imran,f,"Chicago, Illinois, United States",West Town,3,$90.00,4.27
Rental unit in Chicago · ★5.0 · 1 bedroom · 4 beds · 1.5 baths,180004994,Jeannie And Paul,f,"Chicago, Illinois, United States",Lincoln Park,4,$200.00,5.0
Rental unit in Chicago · ★4.96 · 4 bedrooms · 5 beds · 2 baths,92129084,Russell,f,"Chicago, Illinois, United States",Lower West Side,5,$71.00,4.96
Rental unit in Chicago · 2 bedrooms · 2 beds · 1 bath,430969124,Paz,t,"Chicago, Illinois, United States",West Lawn,2,$89.00,4.5
Home in Chicago · ★4.52 · 2 bedrooms · 2 beds · 1 bath,334743940,Rashid,f,"Chicago, Illinois, United States",Humboldt Park,2,$62.00,4.52
Rental unit in Chicago · ★5.0 · 2 bedrooms · 2 beds · 1 bath,194508729,Michelle,t,"Chicago, Illinois, United States",Washington Park,2,$105.00,5.0
Rental unit in Chicago · ★4.53 · Studio · 1 bed · 1 bath,497015908,James,f,"Chicago, Illinois, United States",West Ridge,1,$64.00,4.53
Rental unit in Chicago · ★5.0 · 3 bedrooms · 3 beds · 1 bath,2863247,Elizabeth,t,"Chicago, Illinois, United States",Logan Square,3,$150.00,5.0
Rental unit in Chicago · ★4.87 · 2 bedrooms · 3 beds · 2 baths,395498979,Milan,t,"Chicago, Illinois, United States",Near South Side,3,$169.00,4.87
Rental unit in Chicago · ★4.92 · 1 bedroom · 2 beds · 1 bath,330850700,Samson,t,"Chicago, Illinois, United States",West Ridge,2,$99.00,4.92
Rental unit in Chicago · ★4.74 · 2 bedrooms · 3 beds · 2 baths,395498979,Milan,t,"Chicago, Illinois, United States",Near South Side,3,$169.00,4.74
Rental unit in Chicago · 1 bedroom · 1 bed · 1 bath,177188450,Level,f,"Chicago, Illinois, United States",Near North Side,1,$151.00,0
Condo in Chicago · ★5.0 · 4 bedrooms · 4 beds · 1 bath,496836087,Joseph,t,"Chicago, Illinois, United States",Avondale,4,$89.00,5.0
Home in Chicago · ★4.71 · 1 bedroom · 1 bed · 1 shared bath,490365719,Walter O,f,"Chicago, Illinois, United States",Logan Square,1,$55.00,4.71
Home in Chicago · ★4.71 · 1 bedroom · 1 bed · 1 shared bath,490365719,Walter O,f,"Chicago, Illinois, United States",Logan Square,1,$55.00,4.71
Rental unit in Chicago · ★4.75 · 1 bedroom · 2 beds · 1 bath,111062630,Kyriako,t,"Chicago, Illinois, United States",Rogers Park,2,$88.00,4.75
Rental unit in Chicago · ★4.83 · 1 bedroom · 2 beds · 1 bath,500218714,Rosa,t,"Chicago, Illinois, United States",Bridgeport,2,$90.00,4.83
Rental unit in Chicago · ★5.0 · 2 bedrooms · 4 beds · 1 bath,128625952,Phebe,f,"Chicago, Illinois, United States",Albany Park,4,$150.00,5.0
Home in Chicago · ★4.80 · 4 bedrooms · 5 beds · 2.5 baths,48257733,Hayk,f,"Chicago, Illinois, United States",Lake View,5,$352.00,4.8
Rental unit in Chicago · ★4.85 · 1 bedroom · 2 beds · 1 bath,402497267,Rasheed,t,"Chicago, Illinois, United States",Lake View,2,$96.00,4.85
Rental unit in Chicago · ★4.47 · 3 bedrooms · 7 beds · 2 baths,177526473,Sarah And Drew,f,"Chicago, Illinois, United States",Grand Boulevard,7,$140.00,4.47
Rental unit in Chicago · ★4.57 · 1 bedroom · 1 bed · 1 bath,47172572,Zencity,f,"Chicago, Illinois, United States",Near North Side,1,$83.00,4.57
Rental unit in Chicago · ★4.86 · 1 bedroom · 1 bed · 1.5 shared baths,38605694,Denzel,f,"Chicago, Illinois, United States",Fuller Park,1,$35.00,4.86
Rental unit in Chicago · ★4.80 · 1 bedroom · 4 beds · 1 bath,43298553,Aijana,t,"Chicago, Illinois, United States",North Center,4,$91.00,4.8
Rental unit in Chicago · 1 bedroom · 1 bed · 1 shared bath,501363193,Emrah,t,"Chicago, Illinois, United States",Uptown,1,$70.00,5.0
Rental unit in Chicago · ★4.74 · 2 bedrooms · 3 beds · 2 baths,217496099,Majed,t,"Chicago, Illinois, United States",Near North Side,3,$279.00,4.74
Serviced apartment in Chicago · Studio · 1 bed · 1 bath,501371725,Level Chicago,f,"Chicago, Illinois, United States",Near West Side,1,$100.00,0
Serviced apartment in Chicago · Studio · 1 bed · 1 bath,501371725,Level Chicago,f,"Chicago, Illinois, United States",Near West Side,1,$100.00,0
Serviced apartment in Chicago · 1 bedroom · 1 bed · 1 bath,501371725,Level Chicago,f,"Chicago, Illinois, United States",Near West Side,1,$165.00,0
Serviced apartment in Chicago · Studio · 1 bed · 1 bath,501371725,Level Chicago,f,"Chicago, Illinois, United States",Near West Side,1,$100.00,4.0
Serviced apartment in Chicago · Studio · 1 bed · 1 bath,501371725,Level Chicago,f,"Chicago, Illinois, United States",Near West Side,1,$100.00,0
Serviced apartment in Chicago · 1 bedroom · 1 bed · 1 bath,501371725,Level Chicago,f,"Chicago, Illinois, United States",Near West Side,1,$132.00,0
Rental unit in Chicago · ★4.79 · Studio · 2 beds · 1 bath,502813706,Angela,t,"Chicago, Illinois, United States",Lincoln Park,2,$86.00,4.79
Rental unit in Chicago · ★5.0 · 3 bedrooms · 3 beds · 1 bath,157235585,Abia,t,"Chicago, Illinois, United States",Jefferson Park,3,$94.00,5.0
Serviced apartment in Chicago · 3 bedrooms · 3 beds · 3 baths,501371725,Level Chicago,f,"Chicago, Illinois, United States",Near West Side,3,$242.00,0
Hotel in Chicago · 2 bedrooms · 2 beds · 2 baths,501371725,Level Chicago,f,"Chicago, Illinois, United States",Near West Side,2,$226.00,0
Rental unit in Chicago · ★4.56 · Studio · 1 bed · 1 bath,96730613,Demitri,f,"Chicago, Illinois, United States",Portage Park,1,$65.00,4.56
Serviced apartment in Chicago · 2 bedrooms · 2 beds · 2 baths,501371725,Level Chicago,f,"Chicago, Illinois, United States",Near West Side,2,$198.00,0
Serviced apartment in Chicago · 1 bedroom · 2 beds · 1 bath,501371725,Level Chicago,f,"Chicago, Illinois, United States",Near West Side,2,$132.00,0
Serviced apartment in Chicago · 1 bedroom · 2 beds · 1 bath,501371725,Level Chicago,f,"Chicago, Illinois, United States",Near West Side,2,$132.00,0
Serviced apartment in Chicago · 2 bedrooms · 2 beds · 2 baths,501371725,Level Chicago,f,"Chicago, Illinois, United States",Near West Side,2,$226.00,0
Serviced apartment in Chicago · 2 bedrooms · 2 beds · 2 baths,501371725,Level Chicago,f,"Chicago, Illinois, United States",Near West Side,2,$226.00,0
Serviced apartment in Chicago · 2 bedrooms · 2 beds · 2 baths,501371725,Level Chicago,f,"Chicago, Illinois, United States",Near West Side,2,$198.00,0
Serviced apartment in Chicago · 2 bedrooms · 2 beds · 2 baths,501371725,Level Chicago,f,"Chicago, Illinois, United States",Near West Side,2,$198.00,0
Rental unit in Chicago · ★4.73 · 2 bedrooms · 2 beds · 1 bath,237416728,Iva & Darrin,t,"Chicago, Illinois, United States",Austin,2,$71.00,4.73
Serviced apartment in Chicago · 2 bedrooms · 2 beds · 2 baths,501371725,Level Chicago,f,"Chicago, Illinois, United States",Near West Side,2,$198.00,0
